"Sample Name","Data File","Acquired","Location","Batch","Job Code","Sample ID","User","TWC_Substance01 Rt(min)","TWC_Substance01 AreaAbs","TWC_caffeine Rt(min)","TWC_caffeine AreaAbs","TWC_sulfadoxin Rt(min)","TWC_sulfadoxin AreaAbs","TWC_Substance02 Rt(min)","TWC_Substance02 AreaAbs","TWC_Substance03 Rt(min)","TWC_Substance03 AreaAbs","TWC_hydrodeamination product  Rt(min)","TWC_hydrodeamination product  AreaAbs","TWC_Substance04 Rt(min)","TWC_Substance04 AreaAbs","TWC_Substance05 Rt(min)","TWC_Substance05 AreaAbs","T2-EIC(+)[M+H]_hydrodeamination product  Rt(min)","T2-EIC(+)[M+H]_hydrodeamination product  AreaAbs","T1-EIC(+)[M+H]_caffeine Rt(min)","T1-EIC(+)[M+H]_caffeine AreaAbs","T3-EIC(+)[M+H]_sulfadoxin Rt(min)","T3-EIC(+)[M+H]_sulfadoxin AreaAbs","T3-EIC(+)[M+H]_Substance03 Rt(min)","T3-EIC(+)[M+H]_Substance03 AreaAbs","TWC_Substance06 Rt(min)","TWC_Substance06 AreaAbs","TWC_Substance07 Rt(min)","TWC_Substance07 AreaAbs","TWC_Substance08 Rt(min)","TWC_Substance08 AreaAbs","TWC_Substance09 Rt(min)","TWC_Substance09 AreaAbs","TWC_Substance10 Rt(min)","TWC_Substance10 AreaAbs","TWC_Substance11 Rt(min)","TWC_Substance11 AreaAbs","T2-EIC(+)[M+H]_hydrodeamination product Rt(min)","T2-EIC(+)[M+H]_hydrodeamination product AreaAbs","T2-EIC(+)[M+H]_Substance03 Rt(min)","T2-EIC(+)[M+H]_Substance03 AreaAbs","T3-EIC(+)[M+H]_caffeine Rt(min)","T3-EIC(+)[M+H]_caffeine AreaAbs","TWC_hydrodeamination product Rt(min)","TWC_hydrodeamination product AreaAbs","T3-EIC(+)[M+H]_Substance07 Rt(min)","T3-EIC(+)[M+H]_Substance07 AreaAbs","T3-EIC(+)[M+H]_Substance08 Rt(min)","T3-EIC(+)[M+H]_Substance08 AreaAbs","T2-EIC(+)[M+H]_Substance08 Rt(min)","T2-EIC(+)[M+H]_Substance08 AreaAbs","T3-EIC(+)[M+H]_Substance06 Rt(min)","T3-EIC(+)[M+H]_Substance06 AreaAbs","TWC_Substance12 Rt(min)","TWC_Substance12 AreaAbs","TWC_Substance13 Rt(min)","TWC_Substance13 AreaAbs","T2-EIC(+)[M+H]_Substance05 Rt(min)","T2-EIC(+)[M+H]_Substance05 AreaAbs","T2-EIC(+)[M+H]_Substance09 Rt(min)","T2-EIC(+)[M+H]_Substance09 AreaAbs","T3-EIC(+)[M+H]_Substance04 Rt(min)","T3-EIC(+)[M+H]_Substance04 AreaAbs","T2-EIC(+)[M+H]_Substance06 Rt(min)","T2-EIC(+)[M+H]_Substance06 AreaAbs","T3-EIC(+)[M+H]_Substance02 Rt(min)","T3-EIC(+)[M+H]_Substance02 AreaAbs","T2-EIC(+)[M+H]_Substance02 Rt(min)","T2-EIC(+)[M+H]_Substance02 AreaAbs","T2-EIC(+)[M+H]_Substance10 Rt(min)","T2-EIC(+)[M+H]_Substance10 AreaAbs","T3-EIC(+)[M+H]_Substance09 Rt(min)","T3-EIC(+)[M+H]_Substance09 AreaAbs","T2-EIC(+)[M+H]_Substance07 Rt(min)","T2-EIC(+)[M+H]_Substance07 AreaAbs"
"A21","A21.raw","1/10/2021 4:54:40 PM","321","","YS0500302","","Yuning",0.283,55536.30987,0.347,135024.03267,0.422,35852.13793,0.377,506210.83908,0.589,46167.90279,0,0,0,0,0,0,0,0,0.350,202930.39156,0.425,81072.61651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B21","B21.raw","1/10/2021 4:56:26 PM","322","","YS0500302","","Yuning",0.283,52742.04179,0.347,117041.39743,0.424,28799.48892,0.377,367439.34510,0.516,16587.99801,0,0,0.585,36802.21497,0.603,15075.85994,0,0,0.350,174995.36695,0.425,48781.58396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C21","C21.raw","1/10/2021 4:58:13 PM","323","","YS0500302","","Yuning",0.281,51011.45570,0.346,143337.22063,0.424,46949.13474,0.310,83033.63774,0.327,40232.30876,0,0,0.377,357010.70488,0.454,38757.99310,0,0,0.350,226730.19541,0.425,70674.43822,0,0,0.515,26409.33319,0.584,29741.96115,0.602,66590.36371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D21","D21.raw","1/10/2021 5:00:00 PM","324","","YS0500302","","Yuning",0.282,63057.69282,0.347,133418.36250,0.425,45818.93484,0.377,447592.49083,0.487,8689.15811,0,0,0.519,55485.60451,0.585,84423.88422,0,0,0.350,206928.10866,0.425,72547.35393,0,0,0.602,13553.58044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E21","E21.raw","1/10/2021 5:01:47 PM","325","","YS0500302","","Yuning",0.281,45462.55326,0.346,65649.07905,0.421,12636.50917,0.376,277922.69599,0.513,5729.12302,0,0,0.588,35232.76101,0.844,7494.96617,0,0,0.350,121005.78474,0.425,18253.98557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F21","F21.raw","1/10/2021 5:03:34 PM","326","","YS0500302","","Yuning",0.281,41557.78358,0.347,125798.79726,0.422,133310.26360,0.374,16331.91828,0.486,6426.68025,0,0,0.846,3909.28233,0.868,4947.72478,0,0,0.350,200963.73785,0.425,293915.32647,0,0,0.916,3609.62018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G21","G21.raw","1/10/2021 5:05:21 PM","327","","YS0500302","","Yuning",0.283,72074.81712,0.346,134538.51344,0.425,48601.45739,0.378,419430.17843,0.455,16415.60807,0,0,0.486,40633.67309,0.517,27330.27609,0,0,0.350,200731.62371,0.425,85865.11955,0,0,0.586,97356.26824,0.603,44426.88290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H21","H21.raw","1/10/2021 5:07:08 PM","328","","YS0500302","","Yuning",0.284,69869.59959,0.347,73334.72753,0.423,83622.02070,0.376,98741.08806,0.454,11552.44367,0,0,0.532,10330.89665,0.582,33002.68239,0,0,0.350,116036.31914,0.425,184190.92304,0,0,0.605,256201.56056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"J21","J21.raw","1/10/2021 5:10:42 PM","330","","YS0500302","","Yuning",0.283,28938.01632,0.350,24786.68552,0.426,5243.85868,0.312,12730.50753,0.378,29792.78931,0,0,0.561,3003.35610,0.590,3742.52610,0,0,0.352,32378.08493,0.427,5385.48750,0,0,0.604,11634.64624,0.848,3780.02927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K21","K21.raw","1/10/2021 5:12:29 PM","331","","YS0500302","","Yuning",0.282,38317.65016,0.347,30262.76775,0,0,0.377,95297.52185,0.531,3063.02143,0,0,0.558,4180.54943,0.588,10779.54494,0,0,0.350,40076.04906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L21","L21.raw","1/10/2021 5:14:15 PM","332","","YS0500302","","Yuning",0.282,36212.90569,0.346,47367.27238,0.423,5709.09092,0.309,3026.27167,0.377,153146.67636,0,0,0.485,3328.89905,0.514,5332.08459,0,0,0.350,76612.79786,0.425,13385.17836,0,0,0.562,5339.60347,0.589,25148.31445,0.862,6602.69921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M21","M21.raw","1/10/2021 5:16:01 PM","333","","YS0500302","","Yuning",0.281,36552.72727,0.347,34516.49444,0,0,0.361,16307.33691,0.393,60266.25802,0,0,0.466,22508.54174,0.521,3415.52897,0,0,0.350,59399.14770,0,0,0,0,0.587,4410.03312,0.604,37080.46895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N21","N21.raw","1/10/2021 5:17:47 PM","334","","YS0500302","","Yuning",0.282,39948.84194,0.346,57339.25635,0.423,17657.87273,0.376,162588.34906,0.395,27059.72274,0,0,0.520,30201.01302,0.541,27961.26007,0,0,0.350,97383.87045,0.425,42079.06677,0,0,0.586,33397.91849,0.603,7823.82494,0.736,15611.20122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O21","O21.raw","1/10/2021 5:19:33 PM","335","","YS0500302","","Yuning",0.282,39130.16720,0.346,68108.39807,0.423,40456.00044,0.311,39305.08124,0.328,34984.43259,0,0,0.376,146528.13774,0.456,41134.88627,0,0,0.350,133449.15228,0.425,98884.30930,0,0,0.513,9096.96134,0.532,6707.74473,0.587,18235.55821,0.604,78653.59719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P21","P21.raw","1/10/2021 5:21:19 PM","336","","YS0500302","","Yuning",0.283,52556.48879,0.346,119049.05941,0.423,142498.91926,0.376,331458.19026,0.458,20233.02687,0,0,0.520,35506.01048,0.564,29160.48942,0,0,0.350,196312.88894,0.427,335956.96859,0,0,0.586,86263.92248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A22","A22.raw","1/10/2021 5:23:05 PM","337","","YS0500302","","Yuning",0.282,44504.23095,0.348,61947.51935,0.423,149275.14874,0.376,9683.55582,0.489,8931.94412,0,0,0.510,5606.66698,0.551,55853.50511,0,0,0.350,91801.11893,0.427,322660.62333,0,0,0.835,4149.92126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B22","B22.raw","1/10/2021 5:24:51 PM","338","","YS0500302","","Yuning",0.282,51166.86480,0.347,71977.81826,0.422,173830.68807,0.376,12999.91263,0.518,10519.74004,0.491,7539.02402,0.551,49371.66132,0.691,7777.39557,0.493,5076.93915,0.350,118085.08503,0.427,358234.87628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C22","C22.raw","1/10/2021 5:26:38 PM","339","","YS0500302","","Yuning",0.284,61727.84114,0.346,99535.37556,0.422,154991.65559,0.329,97621.21873,0.378,24002.85987,0,0,0.474,7329.97700,0.534,40108.39454,0,0,0.350,162412.33064,0.425,291734.69754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D22","D22.raw","1/10/2021 5:28:24 PM","340","","YS0500302","","Yuning",0.283,55168.44378,0.347,75217.40612,0.423,206206.57353,0.376,12066.39603,0.513,48838.25225,0,0,0.551,32808.52142,0,0,0,0,0.350,125773.02907,0.427,403608.08973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E22","E22.raw","1/10/2021 5:30:11 PM","341","","YS0500302","","Yuning",0.282,63123.61507,0.346,96607.29520,0.423,249539.04725,0.376,10954.02246,0.491,63385.10992,0,0,0.550,85721.86915,0,0,0,0,0.350,150493.74599,0.425,501926.40575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493,5982.57488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F22","F22.raw","1/10/2021 5:31:58 PM","342","","YS0500302","","Yuning",0.282,73858.25525,0.347,109800.29667,0.423,253625.62936,0.328,10796.45478,0.373,6869.57098,0.490,10414.24159,0.510,9192.85467,0.552,154818.45936,0.493,5022.84822,0.350,168251.42747,0.425,484194.73848,0,0,0.840,7126.20617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G22","G22.raw","1/10/2021 5:33:44 PM","343","","YS0500302","","Yuning",0.282,38565.97976,0.347,136962.59412,0.422,10564.15898,0.375,7223.25219,0.533,3729.92124,0,0,0.552,5690.83046,0.836,4173.40663,0,0,0.350,219736.62374,0.425,21246.60258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H22","H22.raw","1/10/2021 5:35:30 PM","344","","YS0500302","","Yuning",0.284,107317.41789,0.348,139577.84913,0.424,234195.11532,0.330,8807.40027,0.475,10957.31195,0,0,0.492,104204.44819,0.555,183680.94013,0,0,0.352,204572.92022,0.427,462777.65249,0,0,0.867,10734.12604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I22","I22.raw","1/10/2021 5:37:17 PM","345","","YS0500302","","Yuning",0.283,54308.11156,0.348,135983.75701,0.423,120817.85688,0.401,14918.14364,0.531,102996.60935,0.491,46206.70919,0.553,131990.49364,0,0,0.496,275937.03511,0.352,218111.00569,0.427,212939.09003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"J22","J22.raw","1/10/2021 5:39:03 PM","346","","YS0500302","","Yuning",0.282,38925.06042,0.347,142929.00113,0.423,5960.23091,0.534,7190.56108,0.844,3976.46041,0,0,0,0,0,0,0,0,0.350,223451.91619,0.427,9690.41084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K22","K22.raw","1/10/2021 5:40:49 PM","347","","YS0500302","","Yuning",0,0,0.348,132400.18004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L22","L22.raw","1/10/2021 5:42:35 PM","348","","YS0500302","","Yuning",0.281,41915.81838,0.347,51788.69211,0.423,97482.82782,0.374,10402.13175,0.538,41328.55937,0,0,0.554,28156.59434,0.585,3155.25469,0,0,0.350,75218.87094,0.425,213161.89262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M22","M22.raw","1/10/2021 5:44:22 PM","349","","YS0500302","","Yuning",0.283,45943.73124,0.348,67606.42997,0.423,54265.46798,0.537,65937.17869,0.568,19556.57150,0.485,45704.91185,0.584,8569.32356,0.721,6150.03317,0.493,4707.07585,0.352,112565.20758,0.425,97781.73267,0,0,0.846,3867.30947,0.863,3604.10556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N22","N22.raw","1/10/2021 5:46:09 PM","350","","YS0500302","","Yuning",0.283,49835.39159,0.348,71776.75357,0.424,188734.02031,0.330,6794.40148,0.397,15047.02074,0,0,0.488,6229.04143,0.552,113872.64119,0,0,0.352,113947.69053,0.427,400740.41576,0,0,0.737,31294.35442,0.858,5777.77199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O22","O22.raw","1/10/2021 5:47:55 PM","351","","YS0500302","","Yuning",0.283,60652.78600,0.348,109334.47244,0.422,143075.88689,0.328,35143.29822,0.509,106312.88991,0,0,0.550,24937.76641,0,0,0,0,0.350,143453.84205,0.425,292868.93448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P22","P22.raw","1/10/2021 5:49:41 PM","352","","YS0500302","","Yuning",0.282,55196.93597,0.347,106418.28336,0.422,300166.29781,0.376,9470.56500,0.509,152903.68729,0,0,0.551,31486.96072,0.842,6899.97571,0,0,0.352,173696.01330,0.427,542037.87998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A23","A23.raw","1/10/2021 5:51:28 PM","353","","YS0500302","","Yuning",0.281,37806.55782,0.347,66842.47644,0.422,175806.19461,0.374,8324.40870,0.439,54513.21295,0,0,0.483,10187.18756,0.550,47144.57749,0,0,0.350,100511.02454,0.425,364239.43131,0,0,0.841,4814.87605,0.872,8120.28386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B23","B23.raw","1/10/2021 5:53:15 PM","354","","YS0500302","","Yuning",0.283,40206.29458,0.346,61919.56109,0.422,17250.13475,0.467,123119.32887,0.509,35661.60034,0,0,0.551,29276.50208,0,0,0,0,0.350,80948.70850,0.425,30543.21966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C23","C23.raw","1/10/2021 5:55:02 PM","355","","YS0500302","","Yuning",0.283,44294.65162,0.347,78162.83654,0.422,167761.60935,0.380,9790.06151,0.396,5460.17253,0,0,0.440,36622.51465,0.472,6110.22405,0,0,0.350,148583.31409,0.425,326790.81537,0,0,0.483,8573.82790,0.514,9613.18591,0.534,27799.92731,0.558,10373.02030,0.843,4456.62872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D23","D23.raw","1/10/2021 5:56:49 PM","356","","YS0500302","","Yuning",0.282,60914.91941,0.347,168820.23505,0.422,446943.41703,0.376,17392.83055,0.439,147791.21425,0,0,0.475,60412.73380,0.511,92885.87318,0,0,0.350,252069.98874,0.425,784208.62492,0,0,0.551,89387.47380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E23","E23.raw","1/10/2021 5:58:35 PM","357","","YS0500302","","Yuning",0.283,38276.40470,0.347,40410.65722,0.422,88832.65564,0.374,4876.95461,0.439,24830.93448,0,0,0.490,42651.47594,0.550,19155.26361,0,0,0.350,60548.99878,0.425,198244.30592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F23","F23.raw","1/10/2021 6:00:21 PM","358","","YS0500302","","Yuning",0.283,57249.08179,0.348,129568.67760,0.422,269211.36557,0.439,61995.64918,0.486,13593.82004,0,0,0.513,14363.65019,0.532,17953.26795,0,0,0.350,200739.82362,0.425,496432.97457,0,0,0.552,179471.74654,0.635,33897.91152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G23","G23.raw","1/10/2021 6:02:07 PM","359","","YS0500302","","Yuning",0.284,71533.56474,0.348,147932.96548,0.423,234586.45194,0.373,21392.06299,0.439,56986.06806,0,0,0.467,46160.67579,0.484,18049.31937,0,0,0.350,233255.46140,0.425,425822.24525,0,0,0.513,68208.66621,0.532,61260.87342,0.552,179850.73170,0.637,13560.68857,0.867,11565.01294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H23","H23.raw","1/10/2021 6:03:53 PM","360","","YS0500302","","Yuning",0.282,80158.32191,0.351,199504.09243,0.420,30091.86358,0.397,42667.37971,0.439,37711.23602,0,0,0.486,20725.60624,0.512,16249.79962,0,0,0.350,145391.92833,0.427,37234.32120,0,0,0.533,107495.20818,0.552,161324.99519,0.602,10307.83483,0.622,8332.52775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I23","I23.raw","1/10/2021 6:05:39 PM","361","","YS0500302","","Yuning",0.282,60014.32565,0.347,167596.05011,0.421,48338.63702,0.439,11013.34661,0.466,199376.29848,0.491,56423.46365,0.526,19505.24032,0.552,147301.83825,0.493,359483.26445,0.350,236250.78022,0.425,93371.60440,0.466,5600.66249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"J23","J23.raw","1/10/2021 6:07:25 PM","362","","YS0500302","","Yuning",0.282,63564.18713,0.348,165773.17377,0.421,115567.39775,0.371,47494.50555,0.397,57902.09475,0,0,0.446,73466.37199,0.486,11242.57996,0,0,0.350,224297.31936,0.425,65483.79219,0,0,0.509,11233.40984,0.533,300562.41158,0.551,138766.58151,0.623,13078.30679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K23","K23.raw","1/10/2021 6:09:12 PM","363","","YS0500302","","Yuning",0.282,53528.03496,0.347,71839.93771,0.421,93573.71701,0.398,6900.87622,0.438,24796.90971,0,0,0.486,32732.40290,0.511,4854.41566,0,0,0.350,107249.74728,0.425,180126.38995,0,0,0.532,20964.93824,0.549,55788.90733,0.636,6949.08057,0.843,7696.52134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L23","L23.raw","1/10/2021 6:10:59 PM","364","","YS0500302","","Yuning",0.282,57377.37687,0.346,141254.16307,0.422,350593.49204,0.374,14215.16745,0.439,125356.26693,0,0,0.485,12293.80087,0.533,12373.67891,0,0,0.350,231064.25150,0.425,619478.65462,0,0,0.550,79574.70379,0.585,10164.33945,0.635,14723.76767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M23","M23.raw","1/10/2021 6:12:45 PM","365","","YS0500302","","Yuning",0.283,55431.33000,0.346,126178.49171,0.423,60899.82217,0.366,49090.35743,0.397,44630.43198,0,0,0.446,14947.62352,0.497,21511.70313,0,0,0.350,210545.36532,0.425,116683.62545,0,0,0.535,284140.00159,0.560,105163.63643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N23","N23.raw","1/10/2021 6:14:31 PM","366","","YS0500302","","Yuning",0.281,42223.98028,0.347,89281.17578,0.423,136789.50652,0.395,28773.66745,0.439,36200.58941,0,0,0.469,74422.59316,0.549,123021.47127,0,0,0.350,138749.54058,0.427,308052.37520,0,0,0.735,25524.52250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O23","O23.raw","1/10/2021 6:16:17 PM","367","","YS0500302","","Yuning",0.281,57039.84849,0.346,112877.87091,0.420,93727.15183,0.326,10126.91416,0.370,66780.56186,0,0,0.397,37180.22375,0.447,73201.91981,0,0,0.350,199882.88562,0.425,45014.51096,0,0,0.488,29503.30171,0.506,152265.30594,0.534,185686.52624,0.551,86587.48714,0.622,35992.82450,0.779,11453.78395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P23","P23.raw","1/10/2021 6:18:03 PM","368","","YS0500302","","Yuning",0.281,44976.84843,0.347,99559.24072,0.423,257417.95850,0.376,9995.09370,0.440,59653.15226,0,0,0.473,39763.12852,0.509,51220.08977,0,0,0.350,148922.97391,0.427,532943.05991,0,0,0.551,83334.87121,0.589,16801.68336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A24","A24.raw","1/10/2021 6:19:49 PM","369","","YS0500302","","Yuning",0.281,34072.14776,0.348,42586.70543,0.423,12390.85963,0.377,131254.08150,0.550,29242.99009,0,0,0.587,14814.22326,0,0,0,0,0.350,60878.05331,0.425,28222.94166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B24","B24.raw","1/10/2021 6:21:35 PM","370","","YS0500302","","Yuning",0.283,36410.94011,0.346,43198.61945,0.421,14625.77305,0.376,119068.91044,0.472,4715.99486,0,0,0.514,3758.32736,0.550,22020.45724,0,0,0.350,65688.71322,0.425,28033.30282,0,0,0.586,18710.98476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
